# * INTENSITY STEADY STATE * 
#
# file generated by ** ns_ISS.H ** 
#
# ------------- 
# ome (eV)	Ome	|p1|²	|p2|²	|p3|²	N
#
  3.0442  	0.137771   	0.000129632	9.40075e-05	0.000168951	0.911283   
  3.0444  	0.137963   	0.000129617	9.39972e-05	0.000168931	0.911293   
  3.0446  	0.138155   	0.000129602	9.39869e-05	0.000168912	0.911302   
  3.0448  	0.138347   	0.000129587	9.39766e-05	0.000168892	0.911312   
  3.045   	0.138539   	0.000129571	9.39662e-05	0.000168873	0.911322   
  3.0452  	0.138731   	0.000129556	9.39558e-05	0.000168853	0.911332   
  3.0454  	0.138923   	0.000129541	9.39453e-05	0.000168834	0.911342   
  3.0456  	0.139115   	0.000129526	9.39348e-05	0.000168814	0.911352   
  3.0458  	0.139307   	0.00012951 	9.39243e-05	0.000168794	0.911362   
  3.046   	0.139499   	0.000129495	9.39137e-05	0.000168774	0.911372   
  3.0462  	0.139691   	0.00012948 	9.39031e-05	0.000168754	0.911382   
  3.0464  	0.139883   	0.000129464	9.38925e-05	0.000168734	0.911392   
  3.0466  	0.140075   	0.000129449	9.38818e-05	0.000168714	0.911402   
  3.0468  	0.140267   	0.000129433	9.38711e-05	0.000168694	0.911412   
  3.047   	0.140459   	0.000129417	9.38604e-05	0.000168673	0.911422   
  3.0472  	0.140651   	0.000129402	9.38496e-05	0.000168653	0.911433   
  3.0474  	0.140843   	0.000129386	9.38388e-05	0.000168633	0.911443   
  3.0476  	0.141035   	0.00012937 	9.38279e-05	0.000168612	0.911453   
  3.0478  	0.141227   	0.000129354	9.3817e-05 	0.000168592	0.911464   
  3.048   	0.141419   	0.000129338	9.38061e-05	0.000168571	0.911474   
  3.0482  	0.14161    	0.000129323	9.37951e-05	0.000168551	0.911484   
  3.0484  	0.141802   	0.000129307	9.37841e-05	0.00016853 	0.911495   
  3.0486  	0.141994   	0.00012929 	9.37731e-05	0.000168509	0.911505   
  3.0488  	0.142186   	0.000129274	9.3762e-05 	0.000168488	0.911516   
  3.049   	0.142378   	0.000129258	9.37509e-05	0.000168467	0.911526   
  3.0492  	0.14257    	0.000129242	9.37397e-05	0.000168446	0.911537   
  3.0494  	0.142762   	0.000129226	9.37286e-05	0.000168425	0.911548   
  3.0496  	0.142953   	0.000129209	9.37173e-05	0.000168404	0.911558   
  3.0498  	0.143145   	0.000129193	9.37061e-05	0.000168383	0.911569   
  3.05    	0.143337   	0.000129177	9.36948e-05	0.000168362	0.91158    
  3.0502  	0.143529   	0.00012916 	9.36834e-05	0.00016834 	0.91159    
  3.0504  	0.143721   	0.000129144	9.36721e-05	0.000168319	0.911601   
  3.0506  	0.143912   	0.000129127	9.36606e-05	0.000168298	0.911612   
  3.0508  	0.144104   	0.000129111	9.36492e-05	0.000168276	0.911623   
  3.051   	0.144296   	0.000129094	9.36377e-05	0.000168254	0.911634   
  3.0512  	0.144488   	0.000129077	9.36262e-05	0.000168233	0.911645   
  3.0514  	0.144679   	0.00012906 	9.36146e-05	0.000168211	0.911656   
  3.0516  	0.144871   	0.000129044	9.3603e-05 	0.000168189	0.911667   
  3.0518  	0.145063   	0.000129027	9.35914e-05	0.000168167	0.911678   
  3.052   	0.145254   	0.00012901 	9.35797e-05	0.000168145	0.911689   
  3.0522  	0.145446   	0.000128993	9.3568e-05 	0.000168123	0.9117     
  3.0524  	0.145638   	0.000128976	9.35562e-05	0.000168101	0.911711   
  3.0526  	0.145829   	0.000128959	9.35444e-05	0.000168079	0.911722   
  3.0528  	0.146021   	0.000128941	9.35326e-05	0.000168057	0.911733   
  3.053   	0.146213   	0.000128924	9.35207e-05	0.000168035	0.911745   
  3.0532  	0.146404   	0.000128907	9.35088e-05	0.000168012	0.911756   
  3.0534  	0.146596   	0.00012889 	9.34968e-05	0.00016799 	0.911767   
  3.0536  	0.146788   	0.000128872	9.34849e-05	0.000167967	0.911779   
  3.0538  	0.146979   	0.000128855	9.34728e-05	0.000167945	0.91179    
  3.054   	0.147171   	0.000128837	9.34608e-05	0.000167922	0.911802   
  3.0542  	0.147362   	0.00012882 	9.34486e-05	0.000167899	0.911813   
  3.0544  	0.147554   	0.000128802	9.34365e-05	0.000167877	0.911825   
  3.0546  	0.147745   	0.000128784	9.34243e-05	0.000167854	0.911836   
  3.0548  	0.147937   	0.000128767	9.34121e-05	0.000167831	0.911848   
  3.055   	0.148128   	0.000128749	9.33998e-05	0.000167808	0.911859   
  3.0552  	0.14832    	0.000128731	9.33875e-05	0.000167785	0.911871   
  3.0554  	0.148512   	0.000128713	9.33752e-05	0.000167761	0.911883   
  3.0556  	0.148703   	0.000128695	9.33628e-05	0.000167738	0.911894   
  3.0558  	0.148895   	0.000128677	9.33503e-05	0.000167715	0.911906   
  3.056   	0.149086   	0.000128659	9.33379e-05	0.000167692	0.911918   
  3.0562  	0.149277   	0.000128641	9.33254e-05	0.000167668	0.91193    
  3.0564  	0.149469   	0.000128623	9.33128e-05	0.000167645	0.911942   
  3.0566  	0.14966    	0.000128605	9.33002e-05	0.000167621	0.911954   
  3.0568  	0.149852   	0.000128587	9.32876e-05	0.000167597	0.911966   
  3.057   	0.150043   	0.000128568	9.32749e-05	0.000167574	0.911978   
  3.0572  	0.150235   	0.00012855 	9.32622e-05	0.00016755 	0.91199    
  3.0574  	0.150426   	0.000128531	9.32495e-05	0.000167526	0.912002   
  3.0576  	0.150617   	0.000128513	9.32367e-05	0.000167502	0.912014   
  3.0578  	0.150809   	0.000128494	9.32238e-05	0.000167478	0.912026   
  3.058   	0.151      	0.000128476	9.3211e-05 	0.000167454	0.912038   
  3.0582  	0.151192   	0.000128457	9.31981e-05	0.000167429	0.912051   
  3.0584  	0.151383   	0.000128438	9.31851e-05	0.000167405	0.912063   
  3.0586  	0.151574   	0.00012842 	9.31721e-05	0.000167381	0.912075   
  3.0588  	0.151766   	0.000128401	9.31591e-05	0.000167356	0.912088   
  3.059   	0.151957   	0.000128382	9.3146e-05 	0.000167332	0.9121     
  3.0592  	0.152148   	0.000128363	9.31329e-05	0.000167307	0.912113   
  3.0594  	0.15234    	0.000128344	9.31197e-05	0.000167283	0.912125   
  3.0596  	0.152531   	0.000128325	9.31065e-05	0.000167258	0.912138   
  3.0598  	0.152722   	0.000128306	9.30932e-05	0.000167233	0.91215    
  3.06    	0.152913   	0.000128286	9.30799e-05	0.000167208	0.912163   
  3.0602  	0.153105   	0.000128267	9.30666e-05	0.000167183	0.912175   
  3.0604  	0.153296   	0.000128248	9.30532e-05	0.000167158	0.912188   
  3.0606  	0.153487   	0.000128228	9.30398e-05	0.000167133	0.912201   
  3.0608  	0.153678   	0.000128209	9.30264e-05	0.000167108	0.912213   
  3.061   	0.15387    	0.00012819 	9.30129e-05	0.000167083	0.912226   
  3.0612  	0.154061   	0.00012817 	9.29993e-05	0.000167057	0.912239   
  3.0614  	0.154252   	0.00012815 	9.29857e-05	0.000167032	0.912252   
  3.0616  	0.154443   	0.000128131	9.29721e-05	0.000167006	0.912265   
  3.0618  	0.154634   	0.000128111	9.29584e-05	0.000166981	0.912278   
  3.062   	0.154826   	0.000128091	9.29447e-05	0.000166955	0.912291   
  3.0622  	0.155017   	0.000128071	9.29309e-05	0.00016693 	0.912304   
  3.0624  	0.155208   	0.000128051	9.29171e-05	0.000166904	0.912317   
  3.0626  	0.155399   	0.000128031	9.29033e-05	0.000166878	0.91233    
  3.0628  	0.15559    	0.000128011	9.28894e-05	0.000166852	0.912343   
  3.063   	0.155781   	0.000127991	9.28755e-05	0.000166826	0.912357   
  3.0632  	0.155972   	0.000127971	9.28615e-05	0.0001668  	0.91237    
  3.0634  	0.156164   	0.000127951	9.28475e-05	0.000166774	0.912383   
  3.0636  	0.156355   	0.000127931	9.28334e-05	0.000166747	0.912396   
  3.0638  	0.156546   	0.00012791 	9.28193e-05	0.000166721	0.91241    
  3.064   	0.156737   	0.00012789 	9.28052e-05	0.000166694	0.912423   
  3.0642  	0.156928   	0.00012787 	9.2791e-05 	0.000166668	0.912437   
  3.0644  	0.157119   	0.000127849	9.27767e-05	0.000166641	0.91245    
  3.0646  	0.15731    	0.000127828	9.27624e-05	0.000166615	0.912464   
  3.0648  	0.157501   	0.000127808	9.27481e-05	0.000166588	0.912477   
  3.065   	0.157692   	0.000127787	9.27337e-05	0.000166561	0.912491   
  3.0652  	0.157883   	0.000127766	9.27193e-05	0.000166534	0.912505   
  3.0654  	0.158074   	0.000127745	9.27049e-05	0.000166507	0.912518   
  3.0656  	0.158265   	0.000127725	9.26904e-05	0.00016648 	0.912532   
  3.0658  	0.158456   	0.000127704	9.26758e-05	0.000166453	0.912546   
  3.066   	0.158647   	0.000127683	9.26612e-05	0.000166426	0.91256    
  3.0662  	0.158838   	0.000127662	9.26466e-05	0.000166398	0.912574   
  3.0664  	0.159029   	0.00012764 	9.26319e-05	0.000166371	0.912587   
  3.0666  	0.15922    	0.000127619	9.26172e-05	0.000166343	0.912601   
  3.0668  	0.159411   	0.000127598	9.26024e-05	0.000166316	0.912615   
  3.067   	0.159601   	0.000127577	9.25876e-05	0.000166288	0.912629   
  3.0672  	0.159792   	0.000127555	9.25727e-05	0.00016626 	0.912644   
  3.0674  	0.159983   	0.000127534	9.25578e-05	0.000166233	0.912658   
  3.0676  	0.160174   	0.000127512	9.25428e-05	0.000166205	0.912672   
  3.0678  	0.160365   	0.000127491	9.25278e-05	0.000166177	0.912686   
  3.068   	0.160556   	0.000127469	9.25128e-05	0.000166149	0.9127     
  3.0682  	0.160747   	0.000127447	9.24977e-05	0.00016612 	0.912715   
  3.0684  	0.160938   	0.000127425	9.24826e-05	0.000166092	0.912729   
  3.0686  	0.161128   	0.000127404	9.24674e-05	0.000166064	0.912743   
  3.0688  	0.161319   	0.000127382	9.24521e-05	0.000166036	0.912758   
  3.069   	0.16151    	0.00012736 	9.24369e-05	0.000166007	0.912772   
  3.0692  	0.161701   	0.000127338	9.24215e-05	0.000165978	0.912787   
  3.0694  	0.161892   	0.000127316	9.24062e-05	0.00016595 	0.912801   
  3.0696  	0.162082   	0.000127293	9.23907e-05	0.000165921	0.912816   
  3.0698  	0.162273   	0.000127271	9.23753e-05	0.000165892	0.912831   
  3.07    	0.162464   	0.000127249	9.23598e-05	0.000165863	0.912845   
  3.0702  	0.162655   	0.000127227	9.23442e-05	0.000165834	0.91286    
  3.0704  	0.162845   	0.000127204	9.23286e-05	0.000165805	0.912875   
  3.0706  	0.163036   	0.000127182	9.2313e-05 	0.000165776	0.91289    
  3.0708  	0.163227   	0.000127159	9.22973e-05	0.000165747	0.912905   
  3.071   	0.163418   	0.000127137	9.22815e-05	0.000165718	0.91292    
  3.0712  	0.163608   	0.000127114	9.22657e-05	0.000165688	0.912934   
  3.0714  	0.163799   	0.000127091	9.22499e-05	0.000165659	0.912949   
  3.0716  	0.16399    	0.000127068	9.2234e-05 	0.000165629	0.912965   
  3.0718  	0.16418    	0.000127045	9.22181e-05	0.000165599	0.91298    
  3.072   	0.164371   	0.000127022	9.22021e-05	0.00016557 	0.912995   
  3.0722  	0.164562   	0.000126999	9.2186e-05 	0.00016554 	0.91301    
  3.0724  	0.164752   	0.000126976	9.217e-05  	0.00016551 	0.913025   
  3.0726  	0.164943   	0.000126953	9.21538e-05	0.00016548 	0.91304    
  3.0728  	0.165133   	0.00012693 	9.21377e-05	0.00016545 	0.913056   
  3.073   	0.165324   	0.000126907	9.21214e-05	0.000165419	0.913071   
  3.0732  	0.165515   	0.000126883	9.21052e-05	0.000165389	0.913087   
  3.0734  	0.165705   	0.00012686 	9.20888e-05	0.000165359	0.913102   
  3.0736  	0.165896   	0.000126836	9.20725e-05	0.000165328	0.913118   
  3.0738  	0.166086   	0.000126813	9.20561e-05	0.000165298	0.913133   
  3.074   	0.166277   	0.000126789	9.20396e-05	0.000165267	0.913149   
  3.0742  	0.166467   	0.000126766	9.20231e-05	0.000165236	0.913164   
  3.0744  	0.166658   	0.000126742	9.20065e-05	0.000165206	0.91318    
  3.0746  	0.166848   	0.000126718	9.19899e-05	0.000165175	0.913196   
  3.0748  	0.167039   	0.000126694	9.19732e-05	0.000165144	0.913212   
  3.075   	0.167229   	0.00012667 	9.19565e-05	0.000165113	0.913227   
  3.0752  	0.16742    	0.000126646	9.19398e-05	0.000165081	0.913243   
  3.0754  	0.16761    	0.000126622	9.1923e-05 	0.00016505 	0.913259   
  3.0756  	0.167801   	0.000126598	9.19061e-05	0.000165019	0.913275   
  3.0758  	0.167991   	0.000126574	9.18892e-05	0.000164987	0.913291   
  3.076   	0.168182   	0.000126549	9.18722e-05	0.000164956	0.913307   
  3.0762  	0.168372   	0.000126525	9.18552e-05	0.000164924	0.913323   
  3.0764  	0.168563   	0.0001265  	9.18382e-05	0.000164893	0.91334    
  3.0766  	0.168753   	0.000126476	9.18211e-05	0.000164861	0.913356   
  3.0768  	0.168943   	0.000126451	9.18039e-05	0.000164829	0.913372   
  3.077   	0.169134   	0.000126427	9.17867e-05	0.000164797	0.913388   
  3.0772  	0.169324   	0.000126402	9.17695e-05	0.000164765	0.913405   
  3.0774  	0.169515   	0.000126377	9.17522e-05	0.000164733	0.913421   
  3.0776  	0.169705   	0.000126352	9.17348e-05	0.0001647  	0.913438   
  3.0778  	0.169895   	0.000126327	9.17174e-05	0.000164668	0.913454   
  3.078   	0.170086   	0.000126302	9.16999e-05	0.000164636	0.913471   
  3.0782  	0.170276   	0.000126277	9.16824e-05	0.000164603	0.913487   
  3.0784  	0.170466   	0.000126252	9.16649e-05	0.00016457 	0.913504   
  3.0786  	0.170657   	0.000126227	9.16472e-05	0.000164538	0.91352    
  3.0788  	0.170847   	0.000126202	9.16296e-05	0.000164505	0.913537   
  3.079   	0.171037   	0.000126176	9.16119e-05	0.000164472	0.913554   
  3.0792  	0.171227   	0.000126151	9.15941e-05	0.000164439	0.913571   
  3.0794  	0.171418   	0.000126125	9.15763e-05	0.000164406	0.913588   
  3.0796  	0.171608   	0.0001261  	9.15584e-05	0.000164373	0.913605   
  3.0798  	0.171798   	0.000126074	9.15405e-05	0.000164339	0.913622   
  3.08    	0.171989   	0.000126048	9.15225e-05	0.000164306	0.913639   
  3.0802  	0.172179   	0.000126023	9.15045e-05	0.000164273	0.913656   
  3.0804  	0.172369   	0.000125997	9.14864e-05	0.000164239	0.913673   
  3.0806  	0.172559   	0.000125971	9.14683e-05	0.000164205	0.91369    
  3.0808  	0.172749   	0.000125945	9.14501e-05	0.000164172	0.913707   
  3.081   	0.17294    	0.000125919	9.14319e-05	0.000164138	0.913724   
  3.0812  	0.17313    	0.000125893	9.14136e-05	0.000164104	0.913742   
  3.0814  	0.17332    	0.000125866	9.13953e-05	0.00016407 	0.913759   
  3.0816  	0.17351    	0.00012584 	9.13769e-05	0.000164036	0.913777   
  3.0818  	0.1737     	0.000125814	9.13585e-05	0.000164002	0.913794   
  3.082   	0.17389    	0.000125787	9.134e-05  	0.000163967	0.913812   
  3.0822  	0.17408    	0.000125761	9.13214e-05	0.000163933	0.913829   
  3.0824  	0.174271   	0.000125734	9.13028e-05	0.000163898	0.913847   
  3.0826  	0.174461   	0.000125708	9.12842e-05	0.000163864	0.913864   
  3.0828  	0.174651   	0.000125681	9.12655e-05	0.000163829	0.913882   
  3.083   	0.174841   	0.000125654	9.12467e-05	0.000163794	0.9139     
  3.0832  	0.175031   	0.000125627	9.12279e-05	0.000163759	0.913918   
  3.0834  	0.175221   	0.0001256  	9.1209e-05 	0.000163724	0.913936   
  3.0836  	0.175411   	0.000125573	9.11901e-05	0.000163689	0.913953   
  3.0838  	0.175601   	0.000125546	9.11712e-05	0.000163654	0.913971   
  3.084   	0.175791   	0.000125519	9.11521e-05	0.000163619	0.913989   
  3.0842  	0.175981   	0.000125492	9.11331e-05	0.000163584	0.914008   
  3.0844  	0.176171   	0.000125464	9.11139e-05	0.000163548	0.914026   
  3.0846  	0.176361   	0.000125437	9.10947e-05	0.000163513	0.914044   
  3.0848  	0.176551   	0.000125409	9.10755e-05	0.000163477	0.914062   
  3.085   	0.176741   	0.000125382	9.10562e-05	0.000163441	0.91408    
  3.0852  	0.176931   	0.000125354	9.10369e-05	0.000163405	0.914099   
  3.0854  	0.177121   	0.000125327	9.10175e-05	0.000163369	0.914117   
  3.0856  	0.177311   	0.000125299	9.0998e-05 	0.000163333	0.914135   
  3.0858  	0.177501   	0.000125271	9.09785e-05	0.000163297	0.914154   
  3.086   	0.177691   	0.000125243	9.09589e-05	0.000163261	0.914172   
  3.0862  	0.177881   	0.000125215	9.09393e-05	0.000163225	0.914191   
  3.0864  	0.178071   	0.000125187	9.09196e-05	0.000163188	0.91421    
  3.0866  	0.178261   	0.000125159	9.08999e-05	0.000163152	0.914228   
  3.0868  	0.178451   	0.00012513 	9.08801e-05	0.000163115	0.914247   
  3.087   	0.178641   	0.000125102	9.08603e-05	0.000163078	0.914266   
  3.0872  	0.17883    	0.000125074	9.08404e-05	0.000163041	0.914285   
  3.0874  	0.17902    	0.000125045	9.08204e-05	0.000163004	0.914304   
  3.0876  	0.17921    	0.000125017	9.08004e-05	0.000162967	0.914323   
  3.0878  	0.1794     	0.000124988	9.07803e-05	0.00016293 	0.914342   
  3.088   	0.17959    	0.000124959	9.07602e-05	0.000162893	0.914361   
  3.0882  	0.17978    	0.000124931	9.07401e-05	0.000162856	0.91438    
  3.0884  	0.179969   	0.000124902	9.07198e-05	0.000162818	0.914399   
  3.0886  	0.180159   	0.000124873	9.06995e-05	0.000162781	0.914418   
  3.0888  	0.180349   	0.000124844	9.06792e-05	0.000162743	0.914437   
  3.089   	0.180539   	0.000124815	9.06588e-05	0.000162705	0.914457   
  3.0892  	0.180729   	0.000124786	9.06383e-05	0.000162667	0.914476   
  3.0894  	0.180918   	0.000124756	9.06178e-05	0.000162629	0.914495   
  3.0896  	0.181108   	0.000124727	9.05973e-05	0.000162591	0.914515   
  3.0898  	0.181298   	0.000124698	9.05766e-05	0.000162553	0.914534   
  3.09    	0.181488   	0.000124668	9.0556e-05 	0.000162515	0.914554   
  3.0902  	0.181677   	0.000124639	9.05352e-05	0.000162477	0.914574   
  3.0904  	0.181867   	0.000124609	9.05144e-05	0.000162438	0.914593   
  3.0906  	0.182057   	0.000124579	9.04936e-05	0.000162399	0.914613   
  3.0908  	0.182246   	0.000124549	9.04727e-05	0.000162361	0.914633   
  3.091   	0.182436   	0.00012452 	9.04517e-05	0.000162322	0.914653   
  3.0912  	0.182626   	0.00012449 	9.04307e-05	0.000162283	0.914673   
  3.0914  	0.182815   	0.00012446 	9.04096e-05	0.000162244	0.914693   
  3.0916  	0.183005   	0.00012443 	9.03884e-05	0.000162205	0.914713   
  3.0918  	0.183195   	0.000124399	9.03673e-05	0.000162166	0.914733   
  3.092   	0.183384   	0.000124369	9.0346e-05 	0.000162127	0.914753   
  3.0922  	0.183574   	0.000124339	9.03247e-05	0.000162087	0.914773   
  3.0924  	0.183764   	0.000124308	9.03033e-05	0.000162048	0.914793   
  3.0926  	0.183953   	0.000124278	9.02819e-05	0.000162008	0.914814   
  3.0928  	0.184143   	0.000124247	9.02604e-05	0.000161968	0.914834   
  3.093   	0.184332   	0.000124217	9.02389e-05	0.000161929	0.914854   
  3.0932  	0.184522   	0.000124186	9.02173e-05	0.000161889	0.914875   
  3.0934  	0.184711   	0.000124155	9.01956e-05	0.000161849	0.914895   
  3.0936  	0.184901   	0.000124124	9.01739e-05	0.000161808	0.914916   
  3.0938  	0.185091   	0.000124093	9.01521e-05	0.000161768	0.914936   
  3.094   	0.18528    	0.000124062	9.01303e-05	0.000161728	0.914957   
  3.0942  	0.18547    	0.000124031	9.01084e-05	0.000161687	0.914978   
  3.0944  	0.185659   	0.000124   	9.00864e-05	0.000161647	0.914999   
  3.0946  	0.185849   	0.000123968	9.00644e-05	0.000161606	0.915019   
  3.0948  	0.186038   	0.000123937	9.00423e-05	0.000161565	0.91504    
  3.095   	0.186228   	0.000123905	9.00202e-05	0.000161524	0.915061   
  3.0952  	0.186417   	0.000123874	8.9998e-05 	0.000161483	0.915082   
  3.0954  	0.186606   	0.000123842	8.99757e-05	0.000161442	0.915103   
  3.0956  	0.186796   	0.00012381 	8.99534e-05	0.000161401	0.915124   
  3.0958  	0.186985   	0.000123779	8.9931e-05 	0.00016136 	0.915146   
  3.096   	0.187175   	0.000123747	8.99086e-05	0.000161318	0.915167   
  3.0962  	0.187364   	0.000123715	8.98861e-05	0.000161277	0.915188   
  3.0964  	0.187554   	0.000123683	8.98636e-05	0.000161235	0.91521    
  3.0966  	0.187743   	0.00012365 	8.9841e-05 	0.000161194	0.915231   
  3.0968  	0.187932   	0.000123618	8.98183e-05	0.000161152	0.915252   
  3.097   	0.188122   	0.000123586	8.97955e-05	0.00016111 	0.915274   
  3.0972  	0.188311   	0.000123553	8.97727e-05	0.000161068	0.915296   
  3.0974  	0.1885     	0.000123521	8.97499e-05	0.000161025	0.915317   
  3.0976  	0.18869    	0.000123488	8.9727e-05 	0.000160983	0.915339   
  3.0978  	0.188879   	0.000123456	8.9704e-05 	0.000160941	0.915361   
  3.098   	0.189068   	0.000123423	8.9681e-05 	0.000160898	0.915382   
  3.0982  	0.189258   	0.00012339 	8.96579e-05	0.000160856	0.915404   
  3.0984  	0.189447   	0.000123357	8.96347e-05	0.000160813	0.915426   
  3.0986  	0.189636   	0.000123324	8.96115e-05	0.00016077 	0.915448   
  3.0988  	0.189826   	0.000123291	8.95882e-05	0.000160727	0.91547    
  3.099   	0.190015   	0.000123258	8.95649e-05	0.000160684	0.915492   
  3.0992  	0.190204   	0.000123225	8.95414e-05	0.000160641	0.915514   
  3.0994  	0.190393   	0.000123191	8.9518e-05 	0.000160598	0.915537   
  3.0996  	0.190583   	0.000123158	8.94945e-05	0.000160554	0.915559   
  3.0998  	0.190772   	0.000123125	8.94709e-05	0.000160511	0.915581   
  3.1     	0.190961   	0.000123091	8.94472e-05	0.000160467	0.915604   
  3.1002  	0.19115    	0.000123057	8.94235e-05	0.000160423	0.915626   
  3.1004  	0.19134    	0.000123023	8.93997e-05	0.000160379	0.915649   
  3.1006  	0.191529   	0.00012299 	8.93759e-05	0.000160335	0.915671   
  3.1008  	0.191718   	0.000122956	8.9352e-05 	0.000160291	0.915694   
  3.101   	0.191907   	0.000122922	8.9328e-05 	0.000160247	0.915716   
  3.1012  	0.192096   	0.000122888	8.9304e-05 	0.000160203	0.915739   
  3.1014  	0.192286   	0.000122853	8.92799e-05	0.000160158	0.915762   
  3.1016  	0.192475   	0.000122819	8.92557e-05	0.000160114	0.915785   
  3.1018  	0.192664   	0.000122785	8.92315e-05	0.000160069	0.915808   
  3.102   	0.192853   	0.00012275 	8.92072e-05	0.000160025	0.915831   
  3.1022  	0.193042   	0.000122716	8.91829e-05	0.00015998 	0.915854   
  3.1024  	0.193231   	0.000122681	8.91585e-05	0.000159935	0.915877   
  3.1026  	0.19342    	0.000122646	8.9134e-05 	0.00015989 	0.9159     
  3.1028  	0.193609   	0.000122612	8.91095e-05	0.000159844	0.915923   
  3.103   	0.193798   	0.000122577	8.90849e-05	0.000159799	0.915947   
  3.1032  	0.193987   	0.000122542	8.90602e-05	0.000159754	0.91597    
  3.1034  	0.194177   	0.000122507	8.90355e-05	0.000159708	0.915993   
  3.1036  	0.194366   	0.000122471	8.90107e-05	0.000159662	0.916017   
  3.1038  	0.194555   	0.000122436	8.89858e-05	0.000159617	0.91604    
  3.104   	0.194744   	0.000122401	8.89609e-05	0.000159571	0.916064   
  3.1042  	0.194933   	0.000122365	8.89359e-05	0.000159525	0.916088   
  3.1044  	0.195122   	0.00012233 	8.89109e-05	0.000159479	0.916111   
  3.1046  	0.195311   	0.000122294	8.88858e-05	0.000159432	0.916135   
  3.1048  	0.1955     	0.000122259	8.88606e-05	0.000159386	0.916159   
  3.105   	0.195689   	0.000122223	8.88354e-05	0.00015934 	0.916183   
  3.1052  	0.195878   	0.000122187	8.88101e-05	0.000159293	0.916207   
  3.1054  	0.196067   	0.000122151	8.87847e-05	0.000159246	0.916231   
  3.1056  	0.196255   	0.000122115	8.87592e-05	0.000159199	0.916255   
  3.1058  	0.196444   	0.000122079	8.87337e-05	0.000159152	0.916279   
  3.106   	0.196633   	0.000122042	8.87082e-05	0.000159105	0.916303   
  3.1062  	0.196822   	0.000122006	8.86825e-05	0.000159058	0.916327   
  3.1064  	0.197011   	0.00012197 	8.86568e-05	0.000159011	0.916352   
  3.1066  	0.1972     	0.000121933	8.86311e-05	0.000158963	0.916376   
  3.1068  	0.197389   	0.000121897	8.86052e-05	0.000158916	0.916401   
  3.107   	0.197578   	0.00012186 	8.85794e-05	0.000158868	0.916425   
  3.1072  	0.197767   	0.000121823	8.85534e-05	0.00015882 	0.91645    
  3.1074  	0.197955   	0.000121786	8.85274e-05	0.000158773	0.916474   
  3.1076  	0.198144   	0.000121749	8.85013e-05	0.000158725	0.916499   
  3.1078  	0.198333   	0.000121712	8.84751e-05	0.000158676	0.916524   
  3.108   	0.198522   	0.000121675	8.84489e-05	0.000158628	0.916548   
  3.1082  	0.198711   	0.000121638	8.84226e-05	0.00015858 	0.916573   
  3.1084  	0.1989     	0.000121601	8.83962e-05	0.000158531	0.916598   
  3.1086  	0.199088   	0.000121563	8.83698e-05	0.000158483	0.916623   
  3.1088  	0.199277   	0.000121526	8.83433e-05	0.000158434	0.916648   
  3.109   	0.199466   	0.000121488	8.83167e-05	0.000158385	0.916674   
  3.1092  	0.199655   	0.00012145 	8.82901e-05	0.000158336	0.916699   
  3.1094  	0.199843   	0.000121413	8.82634e-05	0.000158287	0.916724   
  3.1096  	0.200032   	0.000121375	8.82366e-05	0.000158238	0.916749   
  3.1098  	0.200221   	0.000121337	8.82098e-05	0.000158188	0.916775   
  3.11    	0.20041    	0.000121299	8.81829e-05	0.000158139	0.9168     
  3.1102  	0.200598   	0.00012126 	8.8156e-05 	0.000158089	0.916826   
  3.1104  	0.200787   	0.000121222	8.81289e-05	0.00015804 	0.916851   
  3.1106  	0.200976   	0.000121184	8.81018e-05	0.00015799 	0.916877   
  3.1108  	0.201164   	0.000121145	8.80746e-05	0.00015794 	0.916903   
  3.111   	0.201353   	0.000121107	8.80474e-05	0.00015789 	0.916928   
  3.1112  	0.201542   	0.000121068	8.80201e-05	0.00015784 	0.916954   
  3.1114  	0.20173    	0.000121029	8.79927e-05	0.000157789	0.91698    
  3.1116  	0.201919   	0.000120991	8.79653e-05	0.000157739	0.917006   
  3.1118  	0.202108   	0.000120952	8.79378e-05	0.000157688	0.917032   
  3.112   	0.202296   	0.000120913	8.79102e-05	0.000157638	0.917058   
  3.1122  	0.202485   	0.000120874	8.78825e-05	0.000157587	0.917084   
  3.1124  	0.202674   	0.000120834	8.78548e-05	0.000157536	0.917111   
  3.1126  	0.202862   	0.000120795	8.7827e-05 	0.000157485	0.917137   
  3.1128  	0.203051   	0.000120756	8.77992e-05	0.000157434	0.917163   
  3.113   	0.203239   	0.000120716	8.77712e-05	0.000157382	0.91719    
  3.1132  	0.203428   	0.000120677	8.77432e-05	0.000157331	0.917216   
  3.1134  	0.203616   	0.000120637	8.77152e-05	0.000157279	0.917243   
  3.1136  	0.203805   	0.000120597	8.7687e-05 	0.000157228	0.917269   
  3.1138  	0.203994   	0.000120557	8.76588e-05	0.000157176	0.917296   
  3.114   	0.204182   	0.000120517	8.76306e-05	0.000157124	0.917323   
  3.1142  	0.204371   	0.000120477	8.76022e-05	0.000157072	0.91735    
  3.1144  	0.204559   	0.000120437	8.75738e-05	0.00015702 	0.917376   
  3.1146  	0.204748   	0.000120397	8.75453e-05	0.000156967	0.917403   
  3.1148  	0.204936   	0.000120356	8.75168e-05	0.000156915	0.91743    
  3.115   	0.205125   	0.000120316	8.74881e-05	0.000156862	0.917457   
  3.1152  	0.205313   	0.000120275	8.74594e-05	0.00015681 	0.917485   
